,Date,Name,Symbol,Share,Weight,WK Change
2147,2021-10-23,Taiheiyo Cement..,5233,"219,446",0.01,NA
2148,2021-10-23,Guangshen Railw..,525,"3,076,100",0.01,NA
2149,2021-10-23,ASMedia Technol..,5269,"73,000",0.01,NA
2150,2021-10-23,Guangxi Liugong..,528,"139,600",0.01,NA
2151,2021-10-23,Lotte Chilsung ..,5300,"6,163",0.01,NA
2152,2021-10-23,Tokai Carbon Co..,5301,"365,743",0.01,NA
2153,2021-10-23,Yunnan Baiyao G..,538,"148,000",0.01,NA
2154,2021-10-23,Hyundai Motor C..,5385,"37,788",0.01,NA
2155,2021-10-23,Guangdong Elect..,539,"220,800",0.01,NA
2156,2021-10-23,Kobe Steel Ltd.,5406,"540,467",0.01,NA
2157,2021-10-23,An Hui Wenergy ..,543,"291,400",0.01,NA
2158,2021-10-23,Yamato Kogyo Co..,5444,"62,415",0.01,NA
2159,2021-10-23,Maruichi Steel ..,5463,"111,141",0.01,NA
2160,2021-10-23,Addsino Co. Ltd..,547,"205,500",0.01,NA
2161,2021-10-23,Daido Steel Co...,5471,"64,755",0.01,NA
2162,2021-10-23,Shenzhen Expres..,548,"1,369,782",0.01,NA
2163,2021-10-23,Jiangling Motor..,550,"37,254",0.01,NA
2164,2021-10-23,Yue Yuen Indust..,551,"1,308,824",0.01,NA
2165,2021-10-23,China Communica..,552,"4,417,205",0.01,NA
2166,2021-10-23,ADAMA Ltd.,553,"134,900",0.01,NA
2167,2021-10-23,Digital China I..,555,"72,800",0.01,NA
2168,2021-10-23,Wanxiang Qianch..,559,"430,533",0.01,NA
2169,2021-10-23,Shaanxi Interna..,563,"446,000",0.01,NA
2170,2021-10-23,China Tradition..,570,"4,479,306",0.01,NA
2171,2021-10-23,Mitsui Mining &..,5706,"98,745",0.01,NA
2172,2021-10-23,Mitsubishi Mate..,5711,"233,600",0.01,NA
2173,2021-10-23,Dowa Holdings C..,5714,"83,714",0.01,NA
2174,2021-10-23,Zhejiang Expres..,576,"2,687,007",0.01,NA
2175,2021-10-23,Beijing Jingnen..,579,"2,936,579",0.01,NA
2176,2021-10-23,Furukawa Electr..,5801,"114,274",0.01,NA
2177,2021-10-23,Weifu High-Tech..,581,"60,600",0.01,NA
2178,2021-10-23,DB Insurance Co..,5830,"84,122",0.01,NA
2179,2021-10-23,North Huajin Ch..,59,"215,896",0.01,NA
2180,2021-10-23,Toyo Seikan Gro..,5901,"271,938",0.01,NA
2181,2021-10-23,CECEP Solar Ene..,591,"417,380",0.01,NA
2182,2021-10-23,Sanwa Holdings ..,5929,"361,372",0.01,NA
2183,2021-10-23,NH Investment &..,5940,"248,978",0.01,NA
2184,2021-10-23,Anhui Gujing Di..,596,"45,188",0.01,NA
2185,2021-10-23,Chengdu Xingron..,598,"517,505",0.01,NA
2186,2021-10-23,Sinotrans Ltd.,598,"3,824,064",0.01,NA
2187,2021-10-23,NHK Spring Co. ..,5991,"287,086",0.01,NA
2188,2021-10-23,Shenzhen Zhongj..,60,"452,300",0.01,NA
2189,2021-10-23,Jointo Energy I..,600,"86,600",0.01,NA
2190,2021-10-23,China World Tra..,600007,"93,200",0.01,NA
2191,2021-10-23,Beijing Capital..,600008,"968,890",0.01,NA
2192,2021-10-23,Shanghai Intern..,600009,"244,400",0.01,NA
2193,2021-10-23,Tsumura & Co.,4540,"123,690",0.01,NA
2194,2021-10-23,H.U. Group Hold..,4544,"93,884",0.01,NA
2195,2021-10-23,JCR Pharmaceuti..,4552,"101,216",0.01,NA
2196,2021-10-23,Taisho Pharmace..,4581,"84,978",0.01,NA
2197,2021-10-23,Oceanwide Holdi..,46,"493,700",0.01,NA
2198,2021-10-23,DIC Corp.,4631,"150,930",0.01,NA
2199,2021-10-23,Park24 Co. Ltd.,4666,"203,989",0.01,NA
2200,2021-10-23,United Energy G..,467,"13,790,205",0.01,NA
2201,2021-10-23,Fuji Media Hold..,4676,"63,709",0.01,NA
2202,2021-10-23,Resorttrust Inc..,4681,"122,599",0.01,NA
2203,2021-10-23,Justsystems Cor..,4686,"68,537",0.01,NA
2204,2021-10-23,Daewoo Engineer..,47040,"333,310",0.01,NA
2205,2021-10-23,Posco Internati..,47050,"91,633",0.01,NA
2206,2021-10-23,OBIC Business C..,4733,"50,791",0.01,NA
2207,2021-10-23,Oneness Biotech..,4743,"554,000",0.01,NA
2208,2021-10-23,Korea Aerospace..,47810,"120,323",0.01,NA
2209,2021-10-23,Information Ser..,4812,"41,600",0.01,NA
2210,2021-10-23,Shandong Chenmi..,488,"61,800",0.01,NA
2211,2021-10-23,Sawai Group Hol..,4887,"71,502",0.01,NA
2212,2021-10-23,Dongfeng Motor ..,489,"5,340,643",0.01,NA
2213,2021-10-23,Konica Minolta ..,4902,"840,862",0.01,NA
2214,2021-10-23,Fancl Corp.,4921,"126,247",0.01,NA
2215,2021-10-23,Pola Orbis Hold..,4927,"138,870",0.01,NA
2216,2021-10-23,Noevir Holdings..,4928,"26,388",0.01,NA
2217,2021-10-23,GOME Retail Hol..,493,"25,183,816",0.01,NA
2218,2021-10-23,Zhen Ding Techn..,4958,"1,211,000",0.01,NA
2219,2021-10-23,Takara Bio Inc.,4974,"90,361",0.01,NA
2220,2021-10-23,Lotte Corp.,4990,"48,015",0.01,NA
2221,2021-10-23,Tianma Microele..,50,"312,900",0.01,NA
2222,2021-10-23,Cosmo Energy Ho..,5021,"119,639",0.01,NA
2223,2021-10-23,Yokohama Rubber..,5101,"194,563",0.01,NA
2224,2021-10-23,Toyo Tire Corp.,5105,"188,458",0.01,NA
2225,2021-10-23,Sumitomo Rubber..,5110,"332,743",0.01,NA
2226,2021-10-23,DMCI Holdings I..,DMC,"7,714,378",0.01,NA
2227,2021-10-23,Dr. Martens plc,DOCS,"924,089",0.01,"6,475.00"
2228,2021-10-23,Deterra Royalti..,DRR,"756,601",0.01,0.00
2229,2021-10-23,Total Access Co..,DTAC-F,"1,190,149",0.01,NA
2230,2021-10-23,DWS Group GmbH ..,DWS,"62,429",0.01,NA
2231,2021-10-23,Dexco SA,DXCO3,"511,200",0.01,NA
2232,2021-10-23,Golden Agri-Res..,E5H,"11,662,820",0.01,NA
2233,2021-10-23,Eastern Co. SAE,EAST,"1,778,143",0.01,105.30
2234,2021-10-23,Ecopetrol SA,EC,"162,154",0.01,57.61
2235,2021-10-23,Ecopetrol SA,ECOPETROL,"5,845,448",0.01,NA
2236,2021-10-23,Electricite de ..,EDF,"235,509",0.01,15.71
2237,2021-10-23,Electricity Gen..,EGCO-F,"560,079",0.01,NA
2238,2021-10-23,Engie Brasil En..,EGIE3,"323,610",0.01,NA
2239,2021-10-23,Egypt Kuwait Ho..,EKHOA,"1,636,113",0.01,NA
2240,2021-10-23,Centrais Eletri..,ELET6,"547,776",0.01,NA
2241,2021-10-23,Cia Paranaense ..,ELP,"273,148",0.01,-7.29
2242,2021-10-23,Hellenic Petrol..,ELPE,"106,801",0.01,NA
2243,2021-10-23,Electra Ltd./Is..,ELTR,"3,179",0.01,NA
2244,2021-10-23,Emaar Developme..,EMAARDEV,"1,561,250",0.01,NA
2245,2021-10-23,Emaar Malls PJS..,EMAARMALLS,"3,735,923",0.01,NA
2246,2021-10-23,Emami Ltd.,EMAMILTD,"391,164",0.01,NA
2247,2021-10-23,Embassy Office ..,EMBASSY,"960,007",0.01,NA
2248,2021-10-23,Enbridge Inc.,ENB,"30,400",0.01,48.05
2249,2021-10-23,EDP - Energias ..,ENBR3,"473,769",0.01,NA
2250,2021-10-23,Enel Americas S..,ENELAM,"17,568,281",0.01,NA
2251,2021-10-23,Enel Chile SA,ENELCHILE,"30,780,956",0.01,NA
2252,2021-10-23,Energisa SA,ENGI11,"464,724",0.01,NA
2253,2021-10-23,Enel Americas S..,ENIA,"353,824",0.01,-15.12
2254,2021-10-23,Enel Chile SA,ENIC,"291,605",0.01,-32.19
2255,2021-10-23,Enerjisa Enerji..,ENJSA.E,"428,357",0.01,NA
2256,2021-10-23,Enka Insaat ve ..,ENKAI.E,"1,257,961",0.01,NA
2257,2021-10-23,Coronation Fund..,CML,"452,008",0.01,NA
2258,2021-10-23,Empresas CMPC S..,CMPC,"2,251,918",0.01,NA
2259,2021-10-23,CNP Assurances,CNP,"272,199",0.01,23.27
2260,2021-10-23,Cogna Educacao,COGN3,"3,361,881",0.01,NA
2261,2021-10-23,Colbun SA,COLBUN,"13,117,670",0.01,NA
2262,2021-10-23,Etablissements ..,COLR,"98,628",0.01,NA
2263,2021-10-23,Container Corp...,CONCOR,"511,944",0.01,NA
2264,2021-10-23,Corp Financiera..,CORFICOLCF,"21,640",0.01,NA
2265,2021-10-23,Coromandel Inte..,COROMANDEL,"202,150",0.01,NA
2266,2021-10-23,Charoen Pokphan..,CPF-F,"6,723,328",0.01,NA
2267,2021-10-23,CPFL Energia SA,CPFE3,"340,900",0.01,NA
2268,2021-10-23,Cia Paranaense ..,CPLE3,"527,080",0.01,NA
2269,2021-10-23,Cia Paranaense ..,CPLE6,"1,234,700",0.01,NA
2270,2021-10-23,Central Pattana..,CPN-R,500,0.01,NA
2271,2021-10-23,Cyfrowy Polsat ..,CPS,"491,207",0.01,46.01
2272,2021-10-23,Central Retail ..,CRC,"1,406,400",0.01,"3,594.07"
2273,2021-10-23,Central Retail ..,CRC-F,"3,543,997",0.01,NA
2274,2021-10-23,Atacadao SA,CRFB3,"481,012",0.01,NA
2275,2021-10-23,CRH plc,CRHl,"67,919",0.01,NA
2276,2021-10-23,Cia Siderurgica..,CSNA3,"621,180",0.01,NA
2277,2021-10-23,CSR Ltd.,CSR,"897,918",0.01,52.22
2278,2021-10-23,CTP NV,CTPNV,"113,512",0.01,NA
2279,2021-10-23,Becle SAB de CV,CUERVO,"991,059",0.01,NA
2280,2021-10-23,Cummins India L..,CUMMINSIND,"253,601",0.01,NA
2281,2021-10-23,Crown Resorts L..,CWN,"642,136",0.01,NA
2282,2021-10-23,Cleanaway Waste..,CWY,"2,530,104",0.01,NA
2283,2021-10-23,Cyrela Brazil R..,CYRE3,"516,200",0.01,NA
2284,2021-10-23,Dairy Farm Inte..,D01,"565,514",0.01,NA
2285,2021-10-23,Dada Nexus Ltd.,DADA,"119,066",0.01,-35.90
2286,2021-10-23,Dalmia Bharat L..,DALBHARAT,"142,747",0.01,NA
2287,2021-10-23,DAMAC Propertie..,DAMAC,"2,890,982",0.01,NA
2288,2021-10-23,Dana Gas PJSC,DANA,"7,534,924",0.01,NA
2289,2021-10-23,Concentradora F..,DANHOS13,"427,414",0.01,NA
2290,2021-10-23,Dis-Chem Pharma..,DCP,"626,003",0.01,134.94
2291,2021-10-23,JCDecaux SA,DEC,"132,472",0.01,NA
2292,2021-10-23,Dubai Financial..,DFM,"2,767,106",0.01,NA
2293,2021-10-23,Distell Group H..,DGH,"145,773",0.01,NA
2294,2021-10-23,Doha Bank QPSC,DHBK,"2,785,438",0.01,NA
2295,2021-10-23,Domain Holdings..,DHG,"195,447",0.01,0.00
2296,2021-10-23,Dialog Group Bh..,DIALOG,"8,559,300",0.01,NA
2297,2021-10-23,Dubai Investmen..,DIC,"3,858,174",0.01,NA
2298,2021-10-23,DiDi Global Inc..,DIDI,"590,588",0.01,919.00
2299,2021-10-23,Digital Telecom..,DIF-F,"9,393,439",0.01,NA
2300,2021-10-23,DKSH Holding AG,DKSH,"66,264",0.01,NA
2301,2021-10-23,De' Longhi SPA,DLG,"131,935",0.01,NA
2302,2021-10-23,Zeon Corp.,4205,"268,453",0.01,NA
2303,2021-10-23,Aica Kogyo Co. ..,4206,"97,362",0.01,NA
2304,2021-10-23,Ube Industries ..,4208,"185,376",0.01,NA
2305,2021-10-23,Saudi Research ..,4210,"59,651",0.01,NA
2306,2021-10-23,Emaar Economic ..,4220,"747,704",0.01,NA
2307,2021-10-23,Dong-E-E-Jiao C..,423,"86,100",0.01,NA
2308,2021-10-23,Fawaz Abdulaziz..,4240,"131,570",0.01,NA
2309,2021-10-23,XCMG Constructi..,425,"992,300",0.01,NA
2310,2021-10-23,Minth Group Ltd..,425,"1,307,714",0.01,NA
2311,2021-10-23,Daewoo Shipbuil..,42660,"89,039",0.01,NA
2312,2021-10-23,Doosan Infracor..,42670,"85,789",0.01,NA
2313,2021-10-23,Nippon Kayaku C..,4272,"303,776",0.01,NA
2314,2021-10-23,Dar Al Arkan Re..,4300,"958,674",0.01,NA
2315,2021-10-23,Arabian Centres..,4321,"291,544",0.01,NA
2316,2021-10-23,NongShim Co. Lt..,4370,"6,108",0.01,NA
2317,2021-10-23,Dah Sing Financ..,440,"253,449",0.01,NA
2318,2021-10-23,Sansan Inc.,4443,"37,562",0.01,NA
2319,2021-10-23,Kaken Pharmaceu..,4521,"60,444",0.01,NA
2320,2021-10-23,Hisamitsu Pharm..,4530,"133,496",0.01,NA
2321,2021-10-23,Cencosud SA,CENCOSUD,"2,474,211",0.01,NA
2322,2021-10-23,Cia Energetica ..,CESP6,"344,200",0.01,NA
2323,2021-10-23,Severstal PAO,CHMF,"56,174",0.01,NA
2324,2021-10-23,Cielo SA,CIEL3,"2,133,076",0.01,NA
2325,2021-10-23,Cia Energetica ..,CIG,"628,957",0.01,28.70
2326,2021-10-23,CIMIC Group Ltd..,CIM,"179,268",0.01,85.63
2327,2021-10-23,NetLink NBN Tru..,CJLU,"5,470,216",0.01,NA
2328,2021-10-23,Irish Bank Reso..,CKL1,"236,607",0.01,NA
2329,2021-10-23,Kangwon Land In..,35250,"194,608",0.01,NA
2330,2021-10-23,Kusuri no Aoki ..,3549,"28,190",0.01,NA
2331,2021-10-23,CJ ENM Co. Ltd.,35760,"19,381",0.01,NA
2332,2021-10-23,Jiangxi Copper ..,358,"2,118,392",0.01,NA
2333,2021-10-23,Chongqing Rural..,3618,"4,452,181",0.01,NA
2334,2021-10-23,Shanghai Indust..,363,"888,512",0.01,NA
2335,2021-10-23,Korea Gas Corp.,36460,"47,377",0.01,NA
2336,2021-10-23,Hansoh Pharmace..,3692,"1,782,608",0.01,NA
2337,2021-10-23,SHIFT Inc.,3697,"20,000",0.01,NA
2338,2021-10-23,Beijing Enterpr..,371,"10,067,390",0.01,NA
2339,2021-10-23,ENNOSTAR Inc.,3714,"915,000",0.01,NA
2340,2021-10-23,DL E&C Co. Ltd.,375500,"28,328",0.01,NA
2341,2021-10-23,Pharmaron Beiji..,3759,"57,479",0.01,NA
2342,2021-10-23,GungHo Online E..,3765,"82,975",0.01,NA
2343,2021-10-23,Internet Initia..,3774,"100,700",0.01,NA
2344,2021-10-23,Dali Foods Grou..,3799,"3,837,757",0.01,NA
2345,2021-10-23,Sinotruk Hong K..,3808,"1,245,884",0.01,NA
2346,2021-10-23,CGN Power Co. L..,3816,"294,300",0.01,NA
2347,2021-10-23,LX Holdings Cor..,383800,"73,052",0.01,NA
2348,2021-10-23,Daio Paper Corp..,3880,"147,800",0.01,NA
2349,2021-10-23,China Aoyuan Gr..,3883,"2,295,786",0.01,NA
2350,2021-10-23,Zhuzhou CRRC Ti..,3898,"955,225",0.01,NA
2351,2021-10-23,China Internati..,39,"103,560",0.01,NA
2352,2021-10-23,China Railway G..,390,"7,560,299",0.01,NA
2353,2021-10-23,Greentown China..,3900,"1,481,797",0.01,NA
2354,2021-10-23,KWG Living Grou..,3913,"1,434,130",0.01,NA
2355,2021-10-23,NagaCorp Ltd.,3918,"2,770,788",0.01,NA
2356,2021-10-23,Beijing Enterpr..,392,"968,088",0.01,NA
2357,2021-10-23,Rengo Co. Ltd.,3941,"380,097",0.01,NA
2358,2021-10-23,Orient Securiti..,3958,"1,738,835",0.01,NA
2359,2021-10-23,China Railway S..,3969,"2,781,353",0.01,NA
2360,2021-10-23,China Molybdenu..,3993,"7,263,984",0.01,NA
2361,2021-10-23,Bosideng Intern..,3998,"4,810,931",0.01,NA
2362,2021-10-23,3M India Ltd.,3MINDIA,"5,231",0.01,NA
2363,2021-10-23,Xuji Electric C..,400,"132,500",0.01,NA
2364,2021-10-23,LOTTE Fine Chem..,4000,"31,847",0.01,NA
2365,2021-10-23,Abdullah Al Oth..,4001,"83,485",0.01,NA
2366,2021-10-23,Mouwasat Medica..,4002,"79,339",0.01,NA
2367,2021-10-23,United Electron..,4003,"52,211",0.01,NA
2368,2021-10-23,Dallah Healthca..,4004,"68,233",0.01,NA
2369,2021-10-23,Tangshan Jidong..,401,"170,400",0.01,NA
2370,2021-10-23,Financial Stree..,402,"319,790",0.01,NA
2371,2021-10-23,Saudi Ground Se..,4031,"167,883",0.01,NA
2372,2021-10-23,Tokuyama Corp.,4043,"129,882",0.01,NA
2373,2021-10-23,SOHO China Ltd.,410,"3,455,542",0.01,NA
2374,2021-10-23,Nippon Shokubai..,4114,"59,700",0.01,NA
2375,2021-10-23,Kaneka Corp.,4118,"105,536",0.01,NA
2376,2021-10-23,BinDawood Holdi..,4161,"55,209",0.01,NA
2377,2021-10-23,Shinsegae Inc.,4170,"12,903",0.01,NA
2378,2021-10-23,OBI Pharma Inc.,4174,"293,790",0.01,NA
2379,2021-10-23,Tokyo Ohka Kogy..,4186,"69,578",0.01,NA
2380,2021-10-23,Daicel Corp.,4202,"481,723",0.01,NA
2381,2021-10-23,Sumitomo Bakeli..,4203,"59,679",0.01,NA
2382,2021-10-23,Cia Energetica ..,CMIG3,"503,415",0.01,NA
2383,2021-10-23,Cia Energetica ..,CMIG4,"1,188,626",0.01,NA
2384,2021-10-23,CSN Mineracao S..,CMIN3,"940,600",0.01,NA
2385,2021-10-23,Activia Propert..,3279,"1,285",0.01,NA
2386,2021-10-23,AEON REIT Inves..,3292,"2,753",0.01,NA
2387,2021-10-23,China State Con..,3311,"3,235,767",0.01,NA
2388,2021-10-23,A-Living Smart ..,3319,"640,790",0.01,NA
2389,2021-10-23,China Resources..,3320,"3,095,232",0.01,NA
2390,2021-10-23,Vinda Internati..,3331,"469,842",0.01,NA
2391,2021-10-23,China Evergrand..,3333,"3,687,461",0.01,NA
2392,2021-10-23,Hangzhou Tigerm..,3347,"221,743",0.01,NA
2393,2021-10-23,Huabao Internat..,336,"1,578,849",0.01,NA
2394,2021-10-23,Far East Horizo..,3360,"4,136,301",0.01,NA
2395,2021-10-23,Ship Healthcare..,3360,"140,202",0.01,NA
2396,2021-10-23,Solus Advanced ..,336370,"20,228",0.01,NA
2397,2021-10-23,Sino-Ocean Grou..,3377,"5,192,904",0.01,NA
2398,2021-10-23,Weichai Power C..,338,"735,988",0.01,NA
2399,2021-10-23,Sinopec Shangha..,338,"7,260,940",0.01,NA
2400,2021-10-23,Logan Group Co...,3380,"1,911,821",0.01,NA
2401,2021-10-23,Agile Group Hol..,3383,"2,613,881",0.01,NA
2402,2021-10-23,Legend Holdings..,3396,"989,579",0.01,NA
2403,2021-10-23,Teijin Ltd.,3401,"342,958",0.01,NA
2404,2021-10-23,Genius Electron..,3406,"162,000",0.01,NA
2405,2021-10-23,Cafe de Coral H..,341,"586,419",0.01,NA
2406,2021-10-23,SSANGYONG C&E C..,3410,"206,496",0.01,NA
2407,2021-10-23,Paradise Co. Lt..,34230,"83,187",0.01,NA
2408,2021-10-23,Vitasoy Interna..,345,"1,492,957",0.01,NA
2409,2021-10-23,Angang Steel Co..,347,"2,658,568",0.01,NA
2410,2021-10-23,Mitsui Fudosan ..,3471,936,0.01,NA
2411,2021-10-23,Banca Mediolanu..,BMED,"471,933",0.01,"2,725.50"
2412,2021-10-23,Bosch Ltd.,BOSCHLTD,"16,099",0.01,NA
2413,2021-10-23,Boubyan Bank KS..,BOUBYAN,"1,798,012",0.01,NA
2414,2021-10-23,Banco Pan SA,BPAN4,"544,200",0.01,NA
2415,2021-10-23,Boubyan Petroch..,BPCC,"695,924",0.01,NA
2416,2021-10-23,Bank of the Phi..,BPI,"3,288,588",0.01,NA
2417,2021-10-23,Beach Energy Lt..,BPT,"3,240,394",0.01,171.53
2418,2021-10-23,Bradespar SA,BRAP4,"508,500",0.01,NA
2419,2021-10-23,Barwa Real Esta..,BRES,"3,500,850",0.01,NA
2420,2021-10-23,BRF SA,BRFS,"133,815",0.01,20.55
2421,2021-10-23,Bank Syariah In..,BRIS,"4,904,900",0.01,NA
2422,2021-10-23,Braskem SA,BRKM5,"224,200",0.01,NA
2423,2021-10-23,BR Malls Partic..,BRML3,"1,556,578",0.01,NA
2424,2021-10-23,Barito Pacific ..,BRPT,"45,990,700",0.01,NA
2425,2021-10-23,Yangzijiang Shi..,BS6,"3,869,296",0.01,NA
2426,2021-10-23,Banco Santander..,BSAC,"229,749",0.01,21.33
2427,2021-10-23,Banco Santander..,BSANTANDER,"25,843,539",0.01,NA
2428,2021-10-23,Bumi Serpong Da..,BSDE,"16,988,240",0.01,8.37
2429,2021-10-23,Banco Santander..,BSMXB,"1,037,125",0.01,NA
2430,2021-10-23,BTS Group Holdi..,BTS-F,"15,659,121",0.01,NA
2431,2021-10-23,Burgan Bank SAK,BURG,"1,388,505",0.01,NA
2432,2021-10-23,Buzzi Unicem SP..,BZU,"171,460",0.01,NA
2433,2021-10-23,Jardine Cycle &..,C07,"186,188",0.01,NA
2434,2021-10-23,City Developmen..,C09,"875,191",0.01,NA
2435,2021-10-23,ComfortDelGro C..,C52,"3,817,391",0.01,NA
2436,2021-10-23,Cadila Healthca..,CADILAHC,"455,431",0.01,NA
2437,2021-10-23,Canara Bank,CANBK,"596,020",0.01,NA
2438,2021-10-23,CAP SA,CAP,"134,720",0.01,795.00
2439,2021-10-23,Castrol India L..,CASTROLIND,"917,394",0.01,NA
2440,2021-10-23,Cia Brasileira ..,CBD,"127,955",0.01,-60.50
2441,2021-10-23,Carabao Group P..,CBG-F,"662,177",0.01,NA
2442,2021-10-23,Credit Bank of ..,CBOM,"22,920,900",0.01,NA
2443,2021-10-23,StarHub Ltd.,CC3,"972,097",0.01,NA
2444,2021-10-23,Coca-Cola Icece..,CCOLA.E,"113,188",0.01,NA
2445,2021-10-23,CCR SA,CCRO3,"2,071,033",0.01,NA
2446,2021-10-23,Cia Cervecerias..,CCU,"250,001",0.01,34.10
2447,2021-10-23,Cementos Argos ..,CEMARGOS,"927,844",0.01,NA
2448,2021-10-23,Cencosud Shoppi..,CENCOSHOPP,"876,636",0.01,NA
2449,2021-10-23,Braskem SA,BAK,"62,935",0.01,126.98
2450,2021-10-23,Balkrishna Indu..,BALKRISIND,"150,227",0.01,NA
2451,2021-10-23,Brookfield Asse..,BAMR,"17,196",0.01,"6,320.00"
2452,2021-10-23,Bashneft PJSC,BANEP,"37,751",0.01,NA
2453,2021-10-23,Bank of Baroda,BANKBARODA,"1,917,638",0.01,NA
2454,2021-10-23,Bank of India,BANKINDIA,"657,868",0.01,NA
2455,2021-10-23,Banpu PCL,BANPU-F,"10,729,808",0.01,NA
2456,2021-10-23,British America..,BAT,"310,300",0.01,NA
2457,2021-10-23,Bata India Ltd.,BATAINDIA,"112,282",0.01,NA
2458,2021-10-23,Barloworld Ltd.,BAW,"353,454",0.01,NA
2459,2021-10-23,Bayer CropScien..,BAYERCROP,"23,920",0.01,NA
2460,2021-10-23,Banco del Bajio..,BBAJIOO,"1,271,900",0.01,NA
2461,2021-10-23,Bangkok Bank PC..,BBL-F,"443,302",0.01,NA
2462,2021-10-23,Bangkok Bank PC..,BBL-R,"1,035,900",0.01,NA
2463,2021-10-23,Bank Negara Ind..,BBNI,"14,035,987",0.01,NA
2464,2021-10-23,BB Seguridade P..,BBSE3,"1,250,260",0.01,NA
2465,2021-10-23,Banco de Credit..,BCI,"87,394",0.01,21.12
2466,2021-10-23,Bancolombia SA,BCOLOMBIA,"473,052",0.01,NA
2467,2021-10-23,Banque Cantonal..,BCVN,"49,793",0.01,NA
2468,2021-10-23,Bank Danamon In..,BDMN,"1,024,127",0.01,NA
2469,2021-10-23,JUMBO SA,BELA,"208,305",0.01,NA
2470,2021-10-23,Bangkok Express..,BEM-F,"14,679,782",0.01,NA
2471,2021-10-23,Berger Paints I..,BERGEPAINT,"436,083",0.01,NA
2472,2021-10-23,Bezeq The Israe..,BEZQ,"3,887,578",0.01,NA
2473,2021-10-23,B Grimm Power P..,BGRIM-F,"1,402,152",0.01,NA
2474,2021-10-23,Bumrungrad Hosp..,BH-F,"650,405",0.01,NA
2475,2021-10-23,Bharat Forge Lt..,BHARATFORG,"466,382",0.01,NA
2476,2021-10-23,Bharat Heavy El..,BHEL,"2,386,472",0.01,NA
2477,2021-10-23,Banco Inter SA,BIDI3,"798,141",0.01,NA
2478,2021-10-23,Banco Inter SA,BIDI4,"1,747,395",0.01,NA
2479,2021-10-23,Big Shopping Ce..,BIG,"17,859",0.01,-13.62
2480,2021-10-23,Biocon Ltd.,BIOCON,"844,765",0.01,NA
2481,2021-10-23,Berli Jucker PC..,BJC-F,"2,010,682",0.01,NA
2482,2021-10-23,BKW AG,BKW,"32,768",0.01,NA
2483,2021-10-23,Bangkok Life As..,BLA-F,"716,902",0.01,NA
2484,2021-10-23,Bangkok Life As..,BLA-R,"83,800",0.01,NA
2485,2021-10-23,Boral Ltd.,BLD,"773,908",0.01,37.59
2486,2021-10-23,Bloomberry Reso..,BLOOM,"5,731,041",0.01,NA
2487,2021-10-23,Shenzhen New In..,300832,"31,883",0.01,NA
2488,2021-10-23,Anker Innovatio..,300866,"12,000",0.01,NA
2489,2021-10-23,Contec Medical ..,300869,"11,700",0.01,NA
2490,2021-10-23,Winner Medical ..,300888,"10,200",0.01,NA
2491,2021-10-23,Imeik Technolog..,300896,"21,800",0.01,NA
2492,2021-10-23,Yihai Kerry Ara..,300999,"167,000",0.01,NA
2493,2021-10-23,Jiangsu Eastern..,301,"426,000",0.01,NA
2494,2021-10-23,Yamama Cement C..,3020,"178,947",0.01,NA
2495,2021-10-23,VTech Holdings ..,303,"301,620",0.01,NA
2496,2021-10-23,Saudi Cement Co..,3030,"141,737",0.01,NA
2497,2021-10-23,Kobe Bussan Co...,3038,"81,888",0.01,NA
2498,2021-10-23,Qassim Cement C..,3040,"85,482",0.01,NA
2499,2021-10-23,Bic Camera Inc.,3048,"258,089",0.01,NA
2500,2021-10-23,Southern Provin..,3050,"130,766",0.01,NA
2501,2021-10-23,Yanbu Cement Co..,3060,"140,916",0.01,NA
2502,2021-10-23,China Travel In..,308,"4,636,794",0.01,NA
2503,2021-10-23,J Front Retaili..,3086,"457,856",0.01,NA
2504,2021-10-23,Isetan Mitsukos..,3099,"655,849",0.01,NA
2505,2021-10-23,Grandjoy Holdin..,31,"456,788",0.01,NA
2506,2021-10-23,Toyota Boshoku ..,3116,"110,265",0.01,NA
2507,2021-10-23,Nippon Accommod..,3226,862,0.01,NA
2508,2021-10-23,Maanshan Iron &..,323,"296,000",0.01,NA
2509,2021-10-23,Mori Hills REIT..,3234,"2,934",0.01,NA
2510,2021-10-23,KakaoBank Corp.,323410,"1,976",0.01,NA
2511,2021-10-23,SK Biopharmaceu..,326030,"44,878",0.01,NA
2512,2021-10-23,LG Uplus Corp.,32640,"402,697",0.01,NA
2513,2021-10-23,Zhejiang Huace ..,300133,"240,100",0.01,NA
2514,2021-10-23,Shenzhen Sunway..,300136,"125,300",0.01,NA
2515,2021-10-23,Walvax Biotechn..,300142,"204,200",0.01,NA
2516,2021-10-23,Songcheng Perfo..,300144,"342,320",0.01,NA
2517,2021-10-23,By-health Co. L..,300146,"207,366",0.01,NA
2518,2021-10-23,Beijing Orient ..,300166,"268,900",0.01,NA
2519,2021-10-23,Beijing Jetsen ..,300182,"473,700",0.01,NA
2520,2021-10-23,Xiamen Meiya Pi..,300188,"101,500",0.01,NA
2521,2021-10-23,Sunwoda Electro..,300207,"210,900",0.01,NA
2522,2021-10-23,Beijing E-Hualu..,300212,"109,600",0.01,NA
2523,2021-10-23,Ingenic Semicon..,300223,"50,200",0.01,NA
2524,2021-10-23,Dian Diagnostic..,300244,"69,400",0.01,NA
